platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Nintendo DS,007: Blood Stone,"Activision Publishing, Inc.","n-Space, Inc.","Nov 02, 2010",Action,Behind view,,,"Shooter, Stealth",,,0,,"[89.0, 83.0, 80.0, 80.0, 73.0, 70.0, 42.0]",7,73.85714285714286
Nintendo DS,007: Quantum of Solace,"Activision Publishing, Inc.","Vicarious Visions, Inc.","Nov 04, 2008",Action,"Behind view, Diagonal-down",2D scrolling,,"Beat 'em up / brawler, Shooter",,,0,,"[80.0, 70.0, 70.0, 70.0, 68.0, 67.0, 60.0, 58.0, 40.0]",9,64.77777777777777
Nintendo DS,1001 Touch Games,Selectsoft Publishing,Teyon S.A.,2011,"Puzzle, Strategy",,,,"Board game, Cards / tiles, Hidden object, Mini-games",,,0,,,0,
Nintendo DS,100 All-Time Favorites,"Ubisoft, Inc.",Ubisoft Entertainment India Pvt. Ltd. (Pune),"Oct 27, 2009","Gambling, Sports, Strategy",,,,"Board game, Cards / tiles, Chess",,,0,,,0,
Nintendo DS,100 Classic Games,rondomedia Marketing & Vertriebs GmbH,"cerasus.media GmbH, LvivMedia Ltd.","Mar 25, 2011",Compilation,,,,,,,0,,,0,
Nintendo DS,101-in-1 Explosive Megamix,"Atlus U.S.A., Inc.",Nordcurrent UAB,"Apr 21, 2009",Action,,Fixed / flip-screen,,Mini-games,,,0,,[16.0],1,16.0
Nintendo DS,101-in-1 Sports Megamix,"Atlus U.S.A., Inc.",Nordcurrent UAB,"Sep 07, 2010",Sports,,,,Mini-games,,,0,,,0,
Nintendo DS,12,Phoenix Games B.V.,"NorthPole Studio Co., Ltd.",2008,"Action, Compilation, Puzzle, Racing / Driving",Top-down,,,"Arcade, Mini-games",,,0,,[40.0],1,40.0
Nintendo DS,1500DS Spirits Vol. 10: Igo,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","May 15, 2008",Strategy,,,,Board game,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 1: Mahjong,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Aug 09, 2007",Strategy,,,,Cards / tiles,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 2: Shogi,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Aug 09, 2007",Strategy,,,,Board game,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 5: Hanafuda,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Aug 09, 2007",Strategy,,,,Cards / tiles,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 6: Trump,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Nov 22, 2007",Strategy,,,,Cards / tiles,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 8: Darts,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Nov 22, 2007",Sports,,,,,,,0,,,0,
Nintendo DS,1500DS Spirits Vol. 9: Futari-uchi Mahjong,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Nov 22, 2007",Strategy,,,,Cards / tiles,,,0,,,0,
Nintendo DS,18 Classic Card Games,Destineer,"cerasus.media GmbH, LvivMedia Ltd.","Nov 16, 2010",Strategy,,,,Cards / tiles,,,0,,,0,
Nintendo DS,1912: Titanic Mystery,"O-Games, Inc.","Joindots GmbH, Ocean Media LLC","Apr 03, 2012",Puzzle,1st-person,,,Hidden object,,,0,,[22.0],1,22.0
Nintendo DS,1 vs. 100,"Destination Software, Inc.","Cypron Studios, s.r.o.","Jun 24, 2008",Simulation,,,,Game show / trivia / quiz,,,0,,,0,
Nintendo DS,2 Disney Games: Phineas and Ferb / Phineas and Ferb: Ride Again,"Disney Interactive Studios, Inc.",,2011,Compilation,,,,,,,0,,,0,
Nintendo DS,2 in 1: Mahjong / Mahjong: Eine Reise um die Welt ,dtp young entertainment GmbH & Co. KG,,"Dec 14, 2012",Compilation,,,,,,,0,,,0,
Nintendo DS,2-in-1 Party Pack: Shrek's Carnival Craze Party Games / Madagascar Kartz,"Activision Publishing, Inc.",,"Sep 28, 2010",Compilation,,,,,,,0,,,0,
Nintendo DS,4 Elements,Storm City Games,Playrix LLC,"Apr 19, 2011",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Hidden object, Tile matching puzzle",,,0,,,0,
Nintendo DS,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,"Atari, Inc.",Sensory Sweep Studios,"Dec 04, 2005","Compilation, Puzzle, Strategy",1st-person,,,"Board game, Word construction",,,0,,[30.0],1,30.0
Nintendo DS,50 Classic Games,Destineer,"cerasus.media GmbH, LvivMedia Ltd.","Jul 14, 2009","Compilation, Gambling, Puzzle",,,,"Cards / tiles, Chess",,,0,,,0,
Nintendo DS,50 More Classic Games,Destineer,"cerasus.media GmbH, LvivMedia Ltd.","May 12, 2011","Gambling, Puzzle, Strategy",,,,"Cards / tiles, Chess, Mini-games",,,0,,,0,
Nintendo DS,7th Dragon,SEGA Corporation,imageepoch Inc.,"Mar 05, 2009",Role-playing (RPG),Top-down,2D scrolling,,Japanese-style RPG (JRPG),,,0,,,0,
Nintendo DS,7 Wonders II,GSP Software,"MumboJumbo, LLC",2009,Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,"[65.0, 63.0, 60.0, 60.0, 60.0, 60.0]",6,61.333333333333336
Nintendo DS,7 Wonders of the Ancient World,"MumboJumbo, LLC",Hot Lava Games,"Sep 17, 2007",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,"[70.0, 65.0, 65.0, 65.0, 50.0, 50.0, 42.0]",7,58.142857142857146
Nintendo DS,7 Wonders: Treasures of Seven,"MumboJumbo, LLC","MumboJumbo, LLC","Dec 03, 2011",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,[65.0],1,65.0
Nintendo DS,8BallAllstars,Oxygen Interactive Software Ltd.,"Code Monkeys Ltd., The","Aug 07, 2009",Sports,,,,,,,0,,,0,
Nintendo DS,999: Nine Hours · Nine Persons · Nine Doors,"Aksys Games Localization, Inc.","Chunsoft Co., Ltd.","Nov 16, 2010",Adventure,1st-person,Fixed / flip-screen,Anime / Manga,"Puzzle elements, Visual novel",,,0,,"[100.0, 100.0, 95.0, 90.0, 90.0, 86.0, 85.0, 80.0, 80.0]",9,89.55555555555556
Nintendo DS,Absolute BrickBuster,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Aug 09, 2007",Puzzle,,,,Paddle / Pong,,,0,,,0,
Nintendo DS,Absolute Chess,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Nov 22, 2007","Simulation, Strategy",,,,Chess,,,0,,,0,
Nintendo DS,Absolute Reversi,"Tasuke Co.,Ltd.","Tasuke Co.,Ltd.","Aug 09, 2007",Strategy,Top-down,Fixed / flip-screen,,Board game,,,0,,,0,
Nintendo DS,Ace Attorney Investigations: Miles Edgeworth,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Feb 16, 2010","Adventure, Simulation","3rd-person (Other), Side view",,Anime / Manga,Puzzle elements,,,0,,"[85.0, 85.0, 80.0, 80.0, 80.0, 80.0, 76.0, 75.0, 75.0, 60.0]",10,77.6
Nintendo DS,Advance Wars: Days of Ruin,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Jan 21, 2008",Strategy,Top-down,Isometric,,,,,0,,"[92.0, 90.0, 90.0, 90.0, 90.0, 90.0, 83.0, 80.0, 80.0, 70.0]",10,85.5
Nintendo DS,Advance Wars: Dual Strike,Nintendo of America Inc.,"Intelligent Systems Co., Ltd.","Aug 22, 2005",Strategy,"Diagonal-down, Side view",,Anime / Manga,,,[5.0],1,5.0,"[100.0, 94.0, 93.0, 93.0, 91.0, 90.0, 90.0, 90.0, 90.0, 90.0]",10,92.1
Nintendo DS,Adventure Time: Hey Ice King Why'd You Steal Our Garbage?!!,"D3Publisher of America, Inc.","WayForward Technologies, Inc.","Nov 13, 2012",Action,Side view,2D scrolling,,,,,0,,[70.0],1,70.0
Nintendo DS,AFL Mascot Manor,Tru Blu Games	,Wicked Witch Software Pty Ltd,"Jun 26, 2009",Action,Behind view,,,Platform,,,0,,,0,
Nintendo DS,Again,Tecmo Koei America Corp.,"CING, Inc.","Mar 30, 2010",Adventure,1st-person,,,Puzzle elements,,,0,,"[61.0, 55.0, 50.0, 45.0, 40.0]",5,50.2
Nintendo DS,Agatha Christie: The ABC Murders,"Adventure Company, The","Black Lantern Studios, Inc.","Nov, 2009",Adventure,"1st-person, 3rd-person (Other)",,,"Graphic adventure, Puzzle elements",,,0,,"[75.0, 70.0, 60.0, 60.0, 40.0, 30.0, 20.0]",7,50.714285714285715
Nintendo DS,Age of Empires: Mythologies,THQ Inc.,"Griptonite, Inc.","Nov 24, 2008",Strategy,,Isometric,,Turn-based strategy,,,0,,"[88.0, 88.0, 86.0, 85.0, 85.0, 80.0, 80.0, 75.0, 71.0, 70.0]",10,80.8
Nintendo DS,Age of Empires: The Age of Kings,Majesco Entertainment Company,Backbone Entertainment,"Feb 14, 2006",Strategy,Diagonal-down,Isometric,,Turn-based strategy,,,0,,"[83.0, 82.0, 80.0, 80.0, 80.0, 72.0, 70.0, 70.0, 70.0, 60.0]",10,74.7
Nintendo DS,Air Traffic Chaos,Majesco Entertainment Company,"Sonic Powered Co., Ltd.","Sep 09, 2008",Simulation,,,,,,,0,,[70.0],1,70.0
Nintendo DS,Akagawa Jirō Mystery: Tsuki no Hikari - Shizumeru Kane no Satsujin,Marvelous Entertainment Inc.,,"Nov 06, 2008",Adventure,1st-person,,,,,,0,,,0,
Nintendo DS,ALC no 10-Punkan Eigo Master: Shokyū,Interchannel-Holon Inc.,"ALC Press Inc., TamTam Co., Ltd.","Mar 08, 2007",Educational,1st-person,,,,,,0,,,0,
Nintendo DS,Alex Rider: Stormbreaker,THQ Inc.,Altron Corporation,"Sep 27, 2006",Action,3rd-person (Other),,,Stealth,,,0,,"[70.0, 70.0, 50.0, 42.0, 40.0, 39.0, 11.0]",7,46.0
Nintendo DS,Aliens: Infestation,"SEGA of America, Inc.","WayForward Technologies, Inc.","Oct 11, 2011",Action,Side view,2D scrolling,,"Metroidvania, Platform, Survival horror",,,0,,"[91.0, 85.0, 85.0, 80.0, 80.0, 80.0, 80.0, 75.0, 60.0]",9,79.55555555555556
Nintendo DS,Aliens in the Attic,"Playlogic Entertainment, Inc.",Engine Software B.V.,"Jul 29, 2009",Action,Side view,2D scrolling,,"Platform, Puzzle elements, Shooter",,,0,,"[75.0, 74.0, 68.0, 60.0, 60.0, 60.0, 50.0, 50.0, 35.0, 25.0]",10,55.7
Nintendo DS,All Star Cheer Squad,THQ Inc.,Gorilla Systems Corporation,"Nov 24, 2008","Action, Simulation",,,,Music / rhythm,,,0,,,0,
Nintendo DS,Alpha and Omega,Storm City Games,Sparkworkz,"Sep 15, 2010","Action, Sports",,,,Mini-games,,,0,,,0,
Nintendo DS,Alvin and the Chipmunks,"Brash Entertainment, LLC.",Sensory Sweep Studios,"Apr 12, 2007","Action, Simulation",3rd-person (Other),,,Music / rhythm,,,0,,[45.0],1,45.0
Nintendo DS,Alvin and the Chipmunks: The Squeakquel,Majesco Entertainment Company,ImaginEngine,"Dec 01, 2009",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Nintendo DS,Alvin & The Chipmunks: Chipwrecked,Majesco Entertainment Company,"Behaviour Interactive, Inc.","Nov 15, 2011",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Nintendo DS,The Aly & AJ Adventure,"Destination Software, Inc.",Frame Studios S.r.l.,2007,Action,3rd-person (Other),,,"Mini-games, Music / rhythm",,,0,,[30.0],1,30.0
Nintendo DS,Amazing Adventures: The Forgotten Ruins,"PopCap Games, Inc.","Black Lantern Studios, Inc.","Nov 18, 2008",Puzzle,,,,Hidden object,,,0,,,0,
Nintendo DS,The Amazing Spider-Man,"Activision Publishing, Inc.",Other Ocean Interactive Ltd.,"Jun 26, 2012",Action,Side view,2D scrolling,,,,,0,,"[42.0, 40.0, 40.0, 20.0]",4,35.5
Nintendo DS,American Girl: Julie Finds a Way,THQ Inc.,"Webfoot Technologies, Inc.","Dec 03, 2007",Adventure,,,,Mini-games,,,0,,[35.0],1,35.0
Nintendo DS,American Girl: Kit Mystery Challenge!,THQ Inc.,"Webfoot Technologies, Inc.","Jun 23, 2008",Adventure,3rd-person (Other),,,,,,0,,[35.0],1,35.0
Nintendo DS,America's Next Top Model,Conspiracy Entertainment Corp.,"Neopica, BVBA","Jun 01, 2010",Simulation,,,,Mini-games,,,0,,,0,
Nintendo DS,AMF Bowling Pinbusters!,Vir2L Studios Inc.,4J Studios Ltd.,"Jun 10, 2008",Sports,,,,,,,0,,,0,
Nintendo DS,Angelique Duet,"KOEI Co., Ltd.",Ruby Party,"Apr 06, 2006",Simulation,,,Anime / Manga,Life / social simulation,,,0,,,0,
Nintendo DS,Animal Boxing,Destineer,Gammick Entertainment S.L.,2008,Sports,1st-person,,,,,,0,,"[66.0, 56.0]",2,61.0
Nintendo DS,Animal Crossing: Wild World,Nintendo of America Inc.,Nintendo EAD,"Dec 05, 2005",Simulation,Diagonal-down,,,Life / social simulation,,"[4.2, 2.4]",2,3.3,"[90.0, 88.0, 83.0, 82.0, 80.0, 80.0, 80.0, 80.0, 80.0, 75.0]",10,81.8
Nintendo DS,Animal Genius,"Scholastic, Inc.",Big Blue Bubble Inc.,"Sep 25, 2007","Educational, Puzzle",,,,,,,0,,[43.0],1,43.0
Nintendo DS,Animal Life: Dinosaurs,UIG Entertainment GmbH,Mi'pu'mi Games GmbH,"Nov 17, 2011","Action, Educational",,,,"Game show / trivia / quiz, Mini-games, Puzzle elements",,,0,,,0,
Nintendo DS,Animal Life: North America,UIG Entertainment GmbH,Mi'pu'mi Games GmbH,"Nov 17, 2011","Educational, Puzzle",,Fixed / flip-screen,,"Game show / trivia / quiz, Mini-games",,,0,,,0,
Nintendo DS,Animal Paradise,"Empire Interactive, Inc.",Dearfield Inc.,"Sep 16, 2008",Simulation,,,,,,,0,,,0,
Nintendo DS,Animal Paradise Wild,"Zoo Publishing, Inc.",Dearfield Inc.,"Oct 06, 2009",Simulation,,,,Mini-games,,,0,,,0,
Nintendo DS,Animal Planet: Emergency Vets,"Activision Publishing, Inc.",SilverBirch Studios Inc.,"Mar 10, 2009",Simulation,,,,,,,0,,,0,
Nintendo DS,Animal Planet: Vet Collection,"Activision Publishing, Inc.",,"Jul 20, 2010",Compilation,,,,,,,0,,,0,
Nintendo DS,Animal Planet: Vet Life,"Activision Publishing, Inc.",,"Sep 22, 2009",Simulation,,,,,,,0,,,0,
Nintendo DS,"Animaniacs: Lights, Camera, Action!",Ignition Entertainment Ltd.,Warthog Sweden,"Aug 04, 2005",Action,Diagonal-down,Isometric,,"Music / rhythm, Platform, Puzzle elements",,,0,,"[59.0, 59.0, 56.0, 50.0, 48.0, 45.0, 42.0, 40.0, 38.0, 30.0]",10,46.7
Nintendo DS,Animates,DreamCatcher Interactive Inc.,,"Sep 18, 2007",Action,,,,,,,0,,,0,
Nintendo DS,Ankh,"Daedalic Entertainment GmbH, XIDER",Deck 13 Interactive GmbH,2008,Adventure,3rd-person (Other),,,"Graphic adventure, Puzzle elements",,,0,,"[78.0, 75.0, 70.0, 61.0, 60.0, 60.0, 60.0, 55.0, 20.0, 10.0]",10,54.9
Nintendo DS,Anno 1701: Dawn of Discovery,Ubisoft Entertainment SA,,"Mar 04, 2008","Simulation, Strategy",Diagonal-down,"2D scrolling, Isometric",,City building / construction simulation,,,0,,"[90.0, 87.0, 86.0, 82.0, 80.0, 78.0, 76.0, 75.0, 75.0, 60.0]",10,78.9
Nintendo DS,Ant Nation,"Konami Digital Entertainment, Inc.",Kouyousha Ltd.,"Sep 08, 2009",Strategy,"Diagonal-down, Side view",,,,,,0,,[25.0],1,25.0
Nintendo DS,Apollo Justice: Ace Attorney,"Capcom Entertainment, Inc.","Capcom Co., Ltd.","Feb 19, 2008","Adventure, Simulation",1st-person,Fixed / flip-screen,Anime / Manga,Puzzle elements,,,0,,"[83.0, 83.0, 80.0, 80.0, 80.0, 80.0, 75.0, 70.0, 67.0, 58.0]",10,75.6
Nintendo DS,Aquarium by DS,Bold Games,"LightBee Co.,Ltd.","Mar, 2008",Simulation,3rd-person (Other),,,,,,0,,"[60.0, 30.0, 10.0]",3,33.333333333333336
Nintendo DS,Arctic Tale,"Destination Software, Inc.",Atomic Planet Entertainment Limited,"Oct 25, 2007",Action,Top-down,,,,,,0,,"[50.0, 40.0, 35.0, 23.0]",4,37.0
Nintendo DS,Are You Smarter Than a 5th Grader?,THQ Inc.,AWE Games,2007,Simulation,1st-person,,,Game show / trivia / quiz,,[2.67],1,2.67,"[50.0, 40.0, 20.0]",3,36.666666666666664
Nintendo DS,Are You Smarter Than A 5th Grader?: Back To School,THQ Inc.,ImaginEngine,"Nov 02, 2010",Educational,,,,Game show / trivia / quiz,,,0,,,0,
Nintendo DS,Are You Smarter Than a 5th Grader?: Game Time,THQ Inc.,AWE Games,"Oct 26, 2009",Puzzle,,,,Game show / trivia / quiz,,,0,,,0,
Nintendo DS,Are You Smarter Than a 5th Grader?: Make The Grade,THQ Inc.,AWE Games,"Oct 20, 2008",Educational,,,,Game show / trivia / quiz,,,0,,,0,
Nintendo DS,Arkanoid DS,"Square Enix, Inc.",Taito Corporation,"Jun 17, 2008",Strategy,Side view,Fixed / flip-screen,,"Arcade, Paddle / Pong",,,0,,"[95.0, 80.0, 80.0, 75.0, 70.0, 60.0, 58.0, 50.0, 45.0, 42.0]",10,65.5
Nintendo DS,Army Men: Soldiers of Misfortune,"Zoo Games, Inc.",,"Oct 30, 2008",Action,,,,,,,0,,"[47.0, 35.0, 30.0, 30.0]",4,35.5
Nintendo DS,Around the World in 80 Days,Purple Hills,Ocean Media LLC,"May 03, 2010",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,,0,
Nintendo DS,Art Academy,Nintendo of America Inc.,"Headstrong Games Ltd., Nintendo SPD","Oct 25, 2010","Educational, Simulation",,,,,,,0,,[70.0],1,70.0
Nintendo DS,Arthur and the Invisibles: The Game,"Atari, Inc.",Neko Entertainment SARL,"Jan 09, 2007","Action, Simulation",,,,"Arcade, Managerial / business simulation",,,0,,"[73.0, 70.0, 65.0, 60.0, 40.0]",5,61.6
Nintendo DS,Arthur and the Revenge of Maltazard,Ubisoft Entertainment SA,Phoenix Interactive,"Nov 19, 2009",Action,,,,Mini-games,,,0,,,0,
Nintendo DS,ASH: Archaic Sealed Heat,"Nintendo Co., Ltd.","Mistwalker Co., Ltd.","Oct 04, 2007",Role-playing (RPG),"3rd-person (Other), Diagonal-down",,,"Japanese-style RPG (JRPG), Tactical RPG",,,0,,"[60.0, 25.0]",2,42.5
Nintendo DS,Asphalt: Urban GT,"Ubisoft, Inc.",Gameloft Divertissements Inc.,"Nov 21, 2004",Racing / Driving,Behind view,,,Arcade,,,0,,"[80.0, 76.0, 75.0, 73.0, 73.0, 60.0, 56.0, 55.0, 30.0, 16.0]",10,59.4
Nintendo DS,Asphalt: Urban GT 2,"Ubisoft, Inc.",Virtuos Ltd.,"Nov 14, 2006",Racing / Driving,Behind view,,,Arcade,,,0,,"[75.0, 75.0, 75.0, 60.0, 60.0]",5,69.0
Nintendo DS,Assassin's Creed: Altaïr's Chronicles,"Ubisoft, Inc.",Gameloft Srl,"Feb 05, 2008",Action,Side view,2D scrolling,,Stealth,,"[3.67, 2.0]",2,2.835,"[80.0, 76.0, 70.0, 69.0, 66.0, 58.0, 52.0, 50.0, 40.0, 30.0]",10,59.1
Nintendo DS,Assassin's Creed II: Discovery,"Ubisoft, Inc.","Griptonite, Inc.","Nov 17, 2009",Action,Side view,2D scrolling,,"Platform, Stealth",,,0,,"[85.0, 80.0, 80.0, 75.0, 75.0, 70.0, 60.0, 58.0, 55.0, 50.0]",10,68.8
Nintendo DS,Asterix at the Olympic Games,"Atari, Inc.","Étranges Libellules S.A., Smack Down Productions SARL","Nov 23, 2007","Action, Sports","Diagonal-down, Side view",,,Arcade,,,0,,"[76.0, 45.0]",2,60.5
Nintendo DS,Astérix Brain Trainer,Atari France S.A.S.,Little Worlds Studio SARL,"Sep 26, 2008",Educational,,,,Mental training,,,0,,,0,
Nintendo DS,Astérix & Obélix XXL 2: Mission: Wifix,Atari Europe S.A.S.U.,Mistic Software Inc.,"Nov 17, 2006",Action,Side view,2D scrolling,,"Fighting, Puzzle elements",,,0,,"[59.0, 50.0, 25.0]",3,44.666666666666664
Nintendo DS,Astro Boy: The Video Game,"D3Publisher of America, Inc.","ART Co.,Ltd.","Oct 20, 2009",Action,Side view,2D scrolling,,"Beat 'em up / brawler, Shooter",,,0,,,0,
Nintendo DS,Astro Invaders,"Zoo Publishing, Inc.",7 Raven Studios Co. Ltd.,"Jul 06, 2010",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Nintendo DS,Astrology,Black Bean Games,Shanblue Interactive SL,"Jul 03, 2009",Educational,,,,Mental training,,,0,,,0,
Nintendo DS,Astrology DS: The Stars in your Hands,"Deep Silver, Inc.",Sproing Interactive Media GmbH,"Sep 22, 2009",Educational,1st-person,Fixed / flip-screen,,Mini-games,,,0,,,0,
Nintendo DS,Atari Greatest Hits: Volume 1,"Atari, Inc.",,"Nov 02, 2010",Compilation,,,,,,,0,,"[75.0, 60.0]",2,67.5
Nintendo DS,Atari Greatest Hits: Volume 2,"Atari, Inc.",,"Mar 08, 2011",Compilation,,,,,,,0,,[75.0],1,75.0
Nintendo DS,Atelier Annie: Alchemists of Sera Island,"NIS America, Inc.","Gust Co., Ltd.","Oct 27, 2009","Role-playing (RPG), Simulation",,,,"City building / construction simulation, Managerial / business simulation",,,0,,"[74.0, 70.0]",2,72.0
Nintendo DS,Atelier Annie: Alchemists of Sera Island (Premium Box),"NIS America, Inc.",,"Oct 27, 2009",Special edition,,,,,,,0,,,0,
Nintendo DS,Atlantic Quest,Avanquest Software Publishing Ltd.,rokapublish GmbH,"Feb 17, 2012",Puzzle,Side view,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,,0,
Nintendo DS,ATV Quad Frenzy,"Majesco Sales, Inc.","Skyworks Technologies, Inc.","Nov 14, 2005",Racing / Driving,Behind view,,,,,,0,,"[59.0, 45.0, 40.0, 36.0, 30.0, 20.0, 20.0, 20.0, 10.0, 10.0]",10,29.0
Nintendo DS,ATV Quad Kings,Storm City Games,Beyond Reality Games Ltd.,"Mar 02, 2010",Racing / Driving,"3rd-person (Other), Behind view",,,,,,0,,,0,
Nintendo DS,ATV: Thunder Ridge Riders / Monster Trucks Mayhem,"Destination Software, Inc.","Skyworks Technologies, Inc.","Aug 15, 2007","Compilation, Racing / Driving",,,,,,,0,,"[40.0, 5.0]",2,22.5
Nintendo DS,ATV Wild Ride,Destineer,Renegade Kid LLC.,"Mar 30, 2011",Racing / Driving,Behind view,,,Tricks / stunts,,,0,,,0,
Nintendo DS,Au pays des Pooyoos: Activités d'éveil,"Micro Application, S.A.",Lexis Numérique SA,"Nov 12, 2009",Educational,,,,,,,0,,,0,
Nintendo DS,Avalon Code,"Marvelous Entertainment USA, Inc., XSEED Games",Matrix Software,"Mar 10, 2009","Action, Role-playing (RPG)",Top-down,,Anime / Manga,Action RPG,,,0,,"[83.0, 83.0, 80.0, 78.0, 70.0, 70.0, 70.0, 70.0, 60.0, 55.0]",10,71.9
Nintendo DS,Avatar: The Last Airbender,THQ Inc.,"Tose Co., Ltd.","Oct 10, 2006",Action,Top-down,,Anime / Manga,"Puzzle elements, RPG elements",,,0,,"[75.0, 71.0, 70.0, 69.0, 65.0, 63.0, 60.0, 57.0, 55.0]",9,65.0
Nintendo DS,Avatar: The Last Airbender - Into the Inferno,THQ Inc.,Halfbrick Studios Pty Ltd,"Nov 10, 2008",Action,3rd-person (Other),,Anime / Manga,Puzzle elements,,,0,,,0,
Nintendo DS,Avatar: The Last Airbender - The Burning Earth,THQ Inc.,"Tose Co., Ltd.","Oct 16, 2007",Action,Diagonal-down,2D scrolling,Anime / Manga,RPG elements,,,0,,,0,
Nintendo DS,Away: Shuffle Dungeon,Majesco Entertainment Company,"Artoon Co., Ltd., Mistwalker Co., Ltd.","Oct 29, 2008","Action, Role-playing (RPG)","3rd-person (Other), Top-down",,Anime / Manga,Puzzle elements,,,0,,"[76.0, 75.0, 72.0, 70.0, 61.0, 60.0, 60.0, 60.0, 55.0, 50.0]",10,63.9
Nintendo DS,A Witch's Tale,"NIS America, Inc.","Hit Maker, Inc.","Oct 06, 2009",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,,,,0,,[40.0],1,40.0
Nintendo DS,B-17: Fortress in the Sky,"Destination Software, Inc.","Skyworks Technologies, Inc.",2007,Action,"1st-person, Top-down",,,Shooter,,[3.67],1,3.67,"[50.0, 40.0, 40.0, 30.0, 30.0, 25.0, 10.0]",7,32.142857142857146
Nintendo DS,Baby Life,"Ubisoft, Inc.","Gamelife SA, Neko Entertainment SARL, Pastagames SARL",2010,Simulation,,,,Life / social simulation,,,0,,,0,
Nintendo DS,Baby Pals,"Crave Entertainment, Inc.",Brain Toys,"Nov 19, 2007","Educational, Simulation",,,,Life / social simulation,,,0,,,0,
Nintendo DS,Babysitting Mania,Majesco Entertainment Company,"Glyphic Entertainment, LLC, Gogii Games Corp.","Sep 23, 2008",Simulation,"3rd-person (Other), Diagonal-down",,,,,,0,,,0,
Nintendo DS,The Bachelor: The Videogame,Warner Bros. Interactive Entertainment Inc.,"Ludia, Inc.","Aug 25, 2010",Simulation,,,,Mini-games,,,0,,,0,
Nintendo DS,Back at the Barnyard: Slop Bucket Games,THQ Inc.,Firemint Pty Ltd.,"Oct 20, 2008","Compilation, Sports",,,,,,,0,,,0,
Nintendo DS,Backgammon,dtp young entertainment GmbH & Co. KG,FAKT Software GmbH,"Jul 10, 2009",Strategy,Top-down,,,Board game,,,0,,,0,
Nintendo DS,Backyard Baseball '09,"Atari, Inc.","Humongous Entertainment, Inc., Mistic Software Inc.","Mar 25, 2008",Sports,"3rd-person (Other), Top-down",,,,,,0,,"[70.0, 60.0]",2,65.0
Nintendo DS,Backyard Baseball '10,"Atari, Inc.","Humongous Entertainment, Inc., Mistic Software Inc.","Mar 27, 2009",Sports,"3rd-person (Other), Top-down",,,,,,0,,,0,
Nintendo DS,Backyard Basketball 2007,"Atari, Inc.",Mistic Software Inc.,"Sep 25, 2007",Sports,Side view,,,,,,0,,[70.0],1,70.0
Nintendo DS,Backyard Football,"Atari, Inc.",Torus Games Pty. Ltd.,"Oct 23, 2007",Sports,Diagonal-down,,,,,,0,,,0,
Nintendo DS,Backyard Football '09,"Atari, Inc.","Humongous Entertainment, Inc.","Oct 21, 2008",Sports,,,,,,,0,,,0,
Nintendo DS,Backyard Hockey,"Atari, Inc.",Mistic Software Inc.,"Sep 07, 2007",Sports,,,,,,,0,,"[52.0, 40.0, 30.0]",3,40.666666666666664
Nintendo DS,The Backyardigans,"2K Games, Inc.","Black Lantern Studios, Inc.","Nov 03, 2009","Educational, Puzzle",3rd-person (Other),,,Music / rhythm,,,0,,,0,
Nintendo DS,Backyard Sports: Rookie Rush,"Atari, Inc.",Powerhead Games,"Oct 26, 2010",Sports,,,,,,,0,,[67.0],1,67.0
Nintendo DS,Backyard Sports: Sandlot Sluggers,"Atari, Inc.",Powerhead Games,"May 25, 2010",Sports,,,,,,,0,,,0,
