platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Switch,0000,Ratalaika Games S.L.,Alvarop Games,"Feb 07, 2020",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,,0,
Switch,0 Degrees,Eastasiasoft Limited,Nerd Games,"May 19, 2021",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,1001 Ultimate Mahjong 2,Nawia Games Sp. z o.o.,Nawia Games Sp. z o.o.,"Oct 25, 2018",Puzzle,Top-down,Fixed / flip-screen,,"Cards / tiles, Mental training, Tile matching puzzle",,,0,,,0,
Switch,103,Dystopia Interactive,Dystopia Interactive,"Oct 02, 2020",Adventure,1st-person,,,,,,0,,,0,
Switch,10 Second Ninja X,Thalamus Digital Publishing Ltd.,Four Circle Interactive Ltd,"Jul 30, 2021",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,[80.0],1,80.0
Switch,10 Second Run,"Blue Print Inc, KaeruPanda Inc.","G-mode Co., Ltd.","Jan 25, 2018",Action,Side view,,,Platform,,,0,,[80.0],1,80.0
Switch,10-Yard Fight,HAMSTER Corporation,Irem Corp.,"May 02, 2018",Sports,Top-down,,,,,,0,,[60.0],1,60.0
Switch,112 Operator,SONKA S.A.,Jutsu Games Sp z o.o.,"Jul 23, 2021",Simulation,"1st-person, Text-based / Spreadsheet",,,,,,0,,,0,
Switch,112th Seed,Eastasiasoft Limited,"Nerd Games, Slider Games","Aug 06, 2020",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,12 is Better Than 6,"HypeTrain Digital, LLC",Ink Stains Games,"Mar 05, 2019",Action,Top-down,2D scrolling,,"Shooter, Stealth",,,0,,"[80.0, 80.0, 75.0, 75.0, 50.0, 40.0, 20.0]",7,60.0
Switch,12 Labours of Hercules,JetDogs Studios Oy,"JetDogs Studios Oy, Zoom Out Games","Mar 24, 2019",Strategy,Diagonal-down,,,Time management,,,0,,,0,
Switch,12 Labours of Hercules III: Girl Power,JetDogs Studios Oy,"JetDogs Studios Oy, Zoom Out Games","Jan 15, 2021",Strategy,Diagonal-down,,,Time management,,,0,,,0,
Switch,12 Labours of Hercules II: The Cretan Bull,JetDogs Studios Oy,"JetDogs Studios Oy, Zoom Out Games","Apr 06, 2020",Strategy,Diagonal-down,,,Time management,,,0,,,0,
Switch,12 Labours of Hercules IV: Mother Nature,JetDogs Studios Oy,"JetDogs Studios Oy, Zoom Out Games","Aug 31, 2021",Strategy,Diagonal-down,,,Time management,,,0,,,0,
Switch,12 Labours of Hercules V: Kids of Hellas,JetDogs Studios Oy,"JetDogs Studios Oy, Zoom Out Games","Mar 02, 2022",Strategy,Diagonal-down,,,Time management,,,0,,,0,
Switch,12 orbits,,,"Apr 27, 2018",Action,Top-down,Fixed / flip-screen,,Party game,,,0,,"[75.0, 70.0, 70.0, 70.0, 60.0, 60.0, 60.0, 58.0, 50.0]",9,63.666666666666664
Switch,1-2-Switch,Nintendo of America Inc.,Nintendo EPD,"Mar 03, 2017",Action,"1st-person, Audio game",,,"Mini-games, Party game",,[3.2],1,3.2,"[70.0, 60.0, 60.0, 56.0, 55.0, 45.0, 43.0, 40.0, 40.0, 16.0]",10,48.5
Switch,13 Sentinels: Aegis Rim,"SEGA of America, Inc.",Vanillaware Ltd.,"Apr 12, 2022","Adventure, Strategy","Diagonal-down, Side view",2D scrolling,Anime / Manga,"Graphic adventure, Puzzle elements, RPG elements",,,0,,"[100.0, 92.0, 90.0]",3,94.0
Switch,140,Carlsen Games,Carlsen Games,"Jan 09, 2020",Action,Side view,2D scrolling,,"Music / rhythm, Platform, Puzzle elements",,,0,,[70.0],1,70.0
Switch,15 in 1 Solitaire,Silesia Games Sp. z o.o.,Inlogic Software s.r.o.,"Feb 24, 2022",Puzzle,Top-down,Fixed / flip-screen,,Cards / tiles,,,0,,,0,
Switch,16-Bit Soccer,Sprakelsoft GmbH,Sprakelsoft GmbH,"Jan 14, 2021",Sports,Top-down,2D scrolling,,,,,0,,,0,
Switch,1912: Titanic Mystery,Ocean Media LLC,"Joindots GmbH, Ocean Media LLC","Feb 25, 2021",Puzzle,1st-person,,,Hidden object,,,0,,,0,
Switch,1917: The Alien Invasion,KORION GmbH,Andrade Games,"Jun 14, 2018",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,[36.0],1,36.0
Switch,1971 Project Helios,RecoTechnology S.L.,RecoTechnology S.L.,"Jun 09, 2020",Strategy,Diagonal-down,,,Stealth,,,0,,,0,
Switch,1979 Revolution: Black Friday,Digerati Distribution & Marketing LLC,"iNK Stories LLC, nFusion Interactive LLC","Aug 02, 2018",Adventure,3rd-person (Other),Cinematic camera,,"Graphic adventure, Quick Time Events (QTEs)",,,0,,[91.0],1,91.0
Switch,198X,"8-4, Ltd.",Hi-Bit Studios,"Jan 23, 2020","Action, Racing / Driving, Role-playing (RPG)","Behind view, Side view",2D scrolling,,"Beat 'em up / brawler, Mini-games, Shooter",,,0,,[80.0],1,80.0
Switch,1993 Space Machine,Limit Break LLC,Modesty Creative Agency,"Jul 09, 2020",Action,,2D scrolling,,"Arcade, Shooter",,,0,,"[60.0, 60.0]",2,60.0
Switch,#1 Anagrams,Eclipse Games SC,Eclipse Games SC,"May 14, 2021",Puzzle,Top-down,Fixed / flip-screen,,Word construction,,,0,,,0,
Switch,#1 Anagrams Sudokus Bundle,Eclipse Games SC,,"Feb 25, 2022",Compilation,,,,,,,0,,,0,
Switch,1CC Games Shmup Collection,"Chorus Worldwide Games, Ltd.",,"Feb 03, 2022",Compilation,,,,,,,0,,,0,
Switch,#1 Crosswords,Eclipse Games SC,Eclipse Games SC,"Feb 12, 2021",Puzzle,"Text-based / Spreadsheet, Top-down",Fixed / flip-screen,,Word construction,,,0,,,0,
Switch,#1 Crosswords Bundle,Eclipse Games SC,,"Jun 25, 2021",Compilation,,,,,,,0,,,0,
Switch,#1 Crosswords Sudokus Bundle,Eclipse Games SC,,"Feb 04, 2022",Compilation,,,,,,,0,,,0,
Switch,#1 Pastime Bundle,Eclipse Games SC,,"Mar 18, 2022",Compilation,,,,,,,0,,,0,
Switch,#1 Sudokus,Eclipse Games SC,Eclipse Games SC,"Nov 25, 2021",Puzzle,Top-down,Fixed / flip-screen,,,,,0,,,0,
Switch,200 Ways,Sunlight Games GmbH,Sunlight Games GmbH,"Mar 11, 2022",Puzzle,Diagonal-down,Fixed / flip-screen,,,,,0,,,0,
Switch,2048 Battles,Baltoro Games Sp. z o.o.,Baltoro Games Sp. z o.o.,"Sep 20, 2019","Educational, Puzzle",Diagonal-down,Isometric,,Platform,,,0,,[60.0],1,60.0
Switch,2064: Read Only Memories - Integral,"MidBoss, LLC.","MidBoss, LLC.","Jul 26, 2018",Adventure,,,,Japanese-style adventure,,,0,,[80.0],1,80.0
Switch,2064: Read Only Memories - Integral (Collector's Edition),Limited Run Games,"MidBoss, LLC.","Jun, 2020",Special edition,,,,,,,0,,,0,
Switch,20 Ladies,Eastasiasoft Limited,Nerd Games,"Nov 19, 2021",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,20XX,Batterystaple Games,"Batterystaple Games, Fire Hose Games, Inc.","Jul 10, 2018",Action,Side view,,Anime / Manga,"Arcade, Platform, Roguelike, Shooter",,,0,,"[80.0, 80.0, 71.0]",3,77.0
Switch,2in1: Application Driver and Serial Killer / Sniper,Game Nacional,Studio João Victor,"May 05, 2021","Action, Racing / Driving",3rd-person (Other),,,"Shooter, Tricks / stunts",,,0,,,0,
Switch,2urvive,2Bad Games,2Bad Games,"Nov 24, 2020",Action,Top-down,2D scrolling,,Shooter,,,0,,,0,
Switch,2weistein: The Curse of the Red Dragon III - Ronger Pirates,Red Octopus Entertainment GmbH,Red Octopus Entertainment GmbH,"Sep 01, 2022","Adventure, Educational",3rd-person (Other),,,"Puzzle elements, RPG elements",,,0,,,0,
Switch,2weistein: The Curse of the Red Dragon - Part 1: Asban City,Red Octopus Entertainment GmbH,Red Octopus Entertainment GmbH,"Sep 14, 2020","Adventure, Educational",3rd-person (Other),,,"Puzzle elements, RPG elements",,,0,,,0,
Switch,2weistein: The Curse of the Red Dragon - Part Two: The Lost Wood,Red Octopus Entertainment GmbH,Red Octopus Entertainment GmbH,"Oct 01, 2021","Adventure, Educational",3rd-person (Other),,,"Puzzle elements, RPG elements",,,0,,,0,
Switch,3000th Duel,Neopopcorn Corp.,Neopopcorn Corp.,"Feb 19, 2020",Action,Side view,2D scrolling,,"Metroidvania, Platform, RPG elements",,,0,,"[85.0, 80.0, 80.0, 70.0, 70.0, 70.0, 70.0, 60.0, 60.0]",9,71.66666666666667
Switch,30-in-1 Game Collection,Digital Bards S.A.,Digital Bards S.A.,"May 30, 2019",Action,"1st-person, 3rd-person (Other), Side view","2D scrolling, Fixed / flip-screen",,"Mini-games, Party game",,,0,,,0,
Switch,32 secs,isTom Games Kft.,isTom Games Kft.,"May 27, 2021","Action, Racing / Driving",Behind view,,,Arcade,,,0,,,0,
Switch,35MM,Sometimes You,,"Mar 02, 2022","Action, Adventure",1st-person,,,"Puzzle elements, Quick Time Events (QTEs)",,,0,,,0,
Switch,36 Fragments of Midnight,Ratalaika Games S.L.,Petite Games,"Sep 14, 2017",Action,Side view,2D scrolling,,Platform,,,0,,"[50.0, 40.0, 40.0, 38.0, 24.0]",5,38.4
Switch,39 Days to Mars,It's Anecdotal,It's Anecdotal,"May 16, 2019","Action, Puzzle",Side view,2D scrolling,,,,,0,,"[70.0, 65.0]",2,67.5
Switch,3 Count Bout,HAMSTER Corporation,SNK Corporation,"Oct 11, 2018","Action, Sports",Side view,2D scrolling,,Fighting,,,0,,,0,
Switch,3D Advantime,Game Nacional,,"Aug 07, 2021",Action,1st-person,,,"Platform, Puzzle elements, Shooter",,,0,,,0,
Switch,3D Arcade Fishing,TREVA Entertainment GmbH,bumblebee.,"Mar 18, 2021","Simulation, Sports",Behind view,,,,,,0,,,0,
Switch,3D Mini Golf,Joindots GmbH,Z-Software GmbH,"Feb 01, 2018",Sports,1st-person,,,,,,0,,[60.0],1,60.0
Switch,3D Pool,Joindots GmbH,Z-Software GmbH,"Nov 29, 2018",Sports,1st-person,,,,,,0,,,0,
Switch,3D Twist & Match,Sanuk Games SARL,"Sanuk Software Co., Ltd.","Mar 14, 2019",Puzzle,,,,,,,0,,,0,
Switch,3 in 1: Logical Bundle,Run-Down Games Ltd.,,"Feb 10, 2022",Compilation,,,,,,,0,,,0,
Switch,3 Little Pigs & Bad Wolf,"Making Co., Ltd.","Making Co., Ltd.","Jul 10, 2019","Puzzle, Strategy",,,,"Board game, Party game",,,0,,,0,
Switch,3 out of 10: Season One,Terrible Posture Games LLC,Terrible Posture Games LLC,"Mar 03, 2021",Adventure,3rd-person (Other),,,Mini-games,,,0,,,0,
Switch,4K Brain Breaker,Erik Games,Erik Games,"Jan 25, 2021",Action,,Fixed / flip-screen,,,,"[4.8, 4.8]",2,4.8,,0,
Switch,4x4 Dirt Track Forest Driving,BoomBit Games,Play With Games Ltd.,"Aug 21, 2020",Racing / Driving,3rd-person (Other),,,Tricks / stunts,,,0,,,0,
Switch,4x4 Offroad: Dark Night Racing,PixelMob Sp. z o.o.,,"Mar 04, 2022","Racing / Driving, Simulation",Behind view,,,Tricks / stunts,,,0,,,0,
Switch,60 Parsecs!,Robot Gentleman Sp. z o.o.,Robot Gentleman Sp. z o.o.,"Dec 20, 2019","Action, Adventure",Diagonal-down,,,,,,0,,,0,
Switch,60 Seconds!,Robot Gentleman Sp. z o.o.,Robot Gentleman Sp. z o.o.,"Dec 18, 2017","Action, Adventure",Diagonal-down,,,,,,0,,"[60.0, 60.0, 40.0]",3,53.333333333333336
Switch,60 Seconds! Reatomized,Robot Gentleman Sp. z o.o.,Robot Gentleman Sp. z o.o.,"Dec 18, 2020",Action,Diagonal-down,,,,,,0,,,0,
Switch,6180 the moon,Turtle Cream,"PokPoong Games, Turtle Cream","May 24, 2018",Action,Side view,2D scrolling,,Puzzle elements,,,0,,,0,
Switch,64.0,Indienova LLC,rebel rabbit,"Oct 31, 2019","Action, Puzzle",,,,"Arcade, Shooter",,,0,,,0,
Switch,64th. Street: A Detective Story,HAMSTER Corporation,C.P. Brain,"Oct 29, 2020",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,,0,
Switch,6 Games in 1: Hidden Object Collection for Nintendo Switch,GS2 Games Inc.,,"Oct 06, 2020",Compilation,,,,,,,0,,,0,
Switch,6Souls,Ratalaika Games S.L.,BUG-Studio,"Dec 03, 2021",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,7 Billion Humans,"Tomorrow Corporation, LLC","Tomorrow Corporation, LLC","Oct 25, 2018",Puzzle,Diagonal-down,,,,,,0,,"[80.0, 70.0]",2,75.0
Switch,7th Sector,Sometimes You,Noskov S.S.,"Feb 05, 2020","Action, Puzzle",Side view,2D scrolling,,Platform,,,0,,"[70.0, 65.0]",2,67.5
Switch,7th Sector (Special Limited Edition),Sometimes You,,"Jun, 2022",Special edition,,,,,,,0,,,0,
Switch,7 Years from Now,PQube Ltd,Hiraya Space,"Jun 17, 2021",Adventure,Diagonal-down,Isometric,,,,,0,,,0,
Switch,80 Days,inkle Ltd.,inkle Ltd.,"Oct 01, 2019",Adventure,"1st-person, 3rd-person (Other), Side view, Top-down",Isometric,,"Interactive fiction / text adventure, Managerial / business simulation",,,0,,[80.0],1,80.0
Switch,80's Overdrive,Insane Code,Insane Code,"May 07, 2020",Racing / Driving,Behind view,,,,,,0,,"[70.0, 60.0, 43.0]",3,57.666666666666664
Switch,88 Heroes,Rising Star Games Inc.,Bitmap Bureau Ltd.,"Oct 12, 2017",Action,Side view,2D scrolling,,Platform,,,0,,"[60.0, 29.0]",2,44.5
Switch,890B,Eastasiasoft Limited,"Artax Games, Inc., Nerd Games","Nov 10, 2021",Adventure,Top-down,2D scrolling,,Puzzle elements,,,0,,,0,
Switch,8 & 9 Ball Pocket,Super Powerup Games S.L.,,"Dec 24, 2021",Compilation,,,,,,,0,,,0,
Switch,8 Ball Pocket,Super Powerup Games S.L.,Super Powerup Games S.L.,"Dec 25, 2019",Sports,"1st-person, Top-down",,,,,,0,,,0,
Switch,8-Bit Farm,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd","Nov 05, 2020",Simulation,Diagonal-down,,,Managerial / business simulation,,,0,,,0,
Switch,8Doors: Arum's Afterlife Adventure,Neowiz Games Corporation,Rootless Studio,"Apr 20, 2022",Action,Side view,2D scrolling,,"Metroidvania, Platform",,,0,,,0,
Switch,'90s Football Stars,Klabater SA,Purple Tree SRL,"Sep 12, 2019",Sports,"Diagonal-down, Top-down",2D scrolling,,Arcade,,,0,,[70.0],1,70.0
Switch,90'' Soccer,Software Scribes S.L.,Software Scribes S.L.,"Aug 05, 2022",Sports,Top-down,2D scrolling,,Arcade,,,0,,,0,
Switch,911 Operator,SONKA S.A.,Jutsu Games Sp z o.o.,"Oct 26, 2018",Simulation,Text-based / Spreadsheet,,,Interactive fiction / text adventure,,,0,,[60.0],1,60.0
Switch,911 Operator Bundle,SONKA S.A.,,"Oct 26, 2018",Compilation,,,,,,,0,,,0,
Switch,911 Operator: Deluxe Edition,SONKA S.A.,,"May 01, 2020",Compilation,,,,,,,0,,,0,
Switch,911 Operator: Every Life Matters,SONKA S.A.,,"Oct 26, 2018",DLC / Add-on,,,,,,,0,,,0,
Switch,911 Operator: Search & Rescue,SONKA S.A.,,"Jul 18, 2019",DLC / Add-on,,,,,,,0,,,0,
Switch,911 Operator: Special Resources,SONKA S.A.,,"Oct 26, 2018",DLC / Add-on,,,,,,,0,,,0,
Switch,99Moves,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Feb 08, 2019",Action,Top-down,2D scrolling,,,,,0,,,0,
Switch,99Seconds,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Jan 04, 2019",Action,Side view,Fixed / flip-screen,,Arcade,,,0,,,0,
Switch,99Vidas,QUByte Interactive Ltda.,QUByte Interactive Ltda.,"Nov 27, 2018",Action,Side view,2D scrolling,,Beat 'em up / brawler,,,0,,"[70.0, 70.0, 70.0, 70.0, 65.0]",5,69.0
Switch,9-Ball Pocket,Super Powerup Games S.L.,Super Powerup Games S.L.,"Dec 07, 2021",Sports,"Diagonal-down, Top-down",,,,,,0,,,0,
Switch,9 Clues 2: The Ward,Artifex Mundi sp. z o.o.,Tap It Games Sp. z o.o.,"Sep 30, 2022",Adventure,1st-person,Fixed / flip-screen,,"Hidden object, Puzzle elements",,,0,,,0,
Switch,9 Clues: The Secret of Serpent Creek,Artifex Mundi sp. z o.o.,Tap It Games Sp. z o.o.,"Apr 01, 2022",Adventure,1st-person,Fixed / flip-screen,,"Hidden object, Puzzle elements",,,0,,,0,
Switch,9 Monkeys of Shaolin,Koch Media GmbH (Austria),Sobaka Studio,"Oct 16, 2020",Action,Diagonal-down,,,Beat 'em up / brawler,,,0,,[60.0],1,60.0
Switch,9th Dawn III,Valorware Ltd,Valorware Ltd,"Oct 06, 2020",Role-playing (RPG),Top-down,2D scrolling,,"Action RPG, Roguelike, Sandbox / open world",,,0,,,0,
Switch,Aaero: Complete Edition,S2 Entertainment Limited,Mad Fellows,"Dec 24, 2018",Compilation,,,,,,,0,,[95.0],1,95.0
Switch,Aaron the little detective: Hidden Object game for kids,Asylum Square Interactive GmbH,Intermediaware,"Apr 02, 2022",Puzzle,,Fixed / flip-screen,,Hidden object,,,0,,,0,
Switch,Abarenbo Tengu & Zombie Nation,"City Connection Co., Ltd.","City Connection Co., Ltd.","Oct 28, 2021",Action,Side view,,,"Arcade, Shooter",,,0,,,0,
Switch,Abarenbo Tengu & Zombie Nation: Excitengu Box,"City Connection Co., Ltd.",,"Oct 18, 2021",Special edition,,,,,,,0,,,0,
Switch,Abbie's Farm,Asylum Square Interactive GmbH,Rohn Media GmbH,"Apr 01, 2021","Educational, Simulation",Diagonal-down,2D scrolling,,"Life / social simulation, Managerial / business simulation",,,0,,,0,
Switch,ABC Follow Me: Animals,Prison Games Sp. z o. o.,Prison Games Sp. z o. o.,"Feb 04, 2022","Educational, Puzzle",,,,Word construction,,,0,,,0,
Switch,ABC Match with Me,Prison Games Sp. z o. o.,Prison Games Sp. z o. o.,"Mar 04, 2022","Educational, Puzzle",,Fixed / flip-screen,,Cards / tiles,,,0,,,0,
Switch,A Blake McKinnon Game: Blood Breed,Cool Small Games,Blake McKinnon Productions,"Feb 21, 2020",Action,1st-person,,,Survival horror,,,0,,,0,
Switch,Aborigenus,Drageus Games S.A.,Flying Islands Team,"Jan 10, 2019",Action,Side view,2D scrolling,,"Platform, Puzzle elements, RPG elements",,,0,,"[75.0, 55.0, 35.0, 0.0]",4,41.25
Switch,About an Elf,Meringue Interactive LLC,Meringue Interactive LLC,"Feb 10, 2022",Action,3rd-person (Other),,,"Puzzle elements, RPG elements",,,0,,,0,
Switch,A Boy and His Blob,"Ziggurat Interactive, Inc.","WayForward Technologies, Inc.","Nov 04, 2021",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,Absolute Drift: Zen Edition,Funselektor Labs Inc.,Funselektor Labs Inc.,"Dec 03, 2020","DLC / Add-on, Racing / Driving",Top-down,2D scrolling,,,,,0,,[85.0],1,85.0
Switch,Absolute Tactics: Daughters of Mercy,"Akupara Games, LLC","Curious Fate, LLC","Sep 15, 2022","Role-playing (RPG), Strategy",Diagonal-down,,Anime / Manga,Tactical RPG,,,0,,,0,
Switch,Abyss,EnjoyUp Games S.L.,EnjoyUp Games S.L.,"Dec 25, 2018",Action,Side view,2D scrolling,,,,,0,,,0,
Switch,Abyss of the Sacrifice,D3Publisher Inc.,"INTENSE, Ltd.","Dec 17, 2020",Adventure,1st-person,,Anime / Manga,"Puzzle elements, Visual novel",,,0,,,0,
Switch,Abyss: The Wraiths of Eden,Artifex Mundi sp. z o.o.,Artifex Mundi sp. z o.o.,"Jan 22, 2021",Adventure,1st-person,Fixed / flip-screen,,"Hidden object, Puzzle elements",,,0,,,0,
Switch,Abzû,505 Games S.p.A.,Giant Squid LLC,"Nov 29, 2018",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[90.0, 85.0, 75.0, 69.0, 50.0]",5,73.8
Switch,Acalesia,Victory Road LLC,,"Apr 01, 2021",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Switch,A Case of Distrust,Serenity Forge LLC.,The Wandering Ben LLC,"Sep 20, 2018",Adventure,1st-person,2D scrolling,,Graphic adventure,,,0,,,0,
Switch,Access Denied,Ratalaika Games S.L.,Stately Snail Games,"Feb 08, 2019",Puzzle,1st-person,"2D scrolling, Fixed / flip-screen",,Hidden object,,,0,,,0,
Switch,Accident,Duality Games,"Duality Games, Glob Games Studio Sp. z o.o.","Sep 16, 2022","Action, Simulation",1st-person,,,"Life / social simulation, Time management",,,0,,,0,
Switch,Accidental Queens Collection ,Plug In Digital SAS,,"Dec 10, 2020",Compilation,,,,,,,0,,,0,
Switch,Ace Attorney Turnabout Collection,"Capcom U.S.A., Inc.",,"Jul 27, 2021",Compilation,,,,,,,0,,,0,
Switch,Ace Invaders,Max Interactive Studio,Max Interactive Studio,"Feb 17, 2021",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,,0,,,0,
Switch,Ace of Seafood,Nussoft,Nussoft,"Feb 22, 2018",Action,Behind view,,,Shooter,,,0,,[60.0],1,60.0
Switch,Aces of the Luftwaffe: Squadron,Handy-Games GmbH,Handy-Games GmbH,"Nov 17, 2017",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,"[80.0, 70.0, 70.0, 65.0]",4,71.25
Switch,Aces of the Luftwaffe: Squadron - Nebelgeschwader,Handy-Games GmbH,,"Nov 13, 2018",DLC / Add-on,,,,,,,0,,,0,
Switch,Ace Strike,Pix Arts,Pix Arts,"Mar 06, 2021",Action,3rd-person (Other),,,"Arcade, Shooter",,,0,,,0,
Switch,Ace X Snowboard,Max Interactive Studio,Max Interactive Studio,"Mar 22, 2021",Sports,Behind view,,,"Arcade, Tricks / stunts",,,0,,,0,
Switch,A Ch'ti Bundle,Seaven Studio,,"Jan 10, 2019",Compilation,,,,,,,0,,,0,
Switch,Achtung! Cthulhu Tactics,Ripstone Ltd.,Auroch Digital Ltd,"Jan 24, 2019",Strategy,3rd-person (Other),,,RPG elements,,,0,,"[80.0, 70.0, 59.0]",3,69.66666666666667
Switch,Acorn Tactics,TACS Games,TACS Games,"Dec 07, 2017",Strategy,Diagonal-down,,,Managerial / business simulation,,,0,,"[60.0, 50.0]",2,55.0
Switch,Across the Grooves,Nova-box SARL,Nova-box SARL,"Jun 17, 2020",Adventure,1st-person,,,Visual novel,,,0,,"[80.0, 70.0]",2,75.0
Switch,Act It Out XL!: A Game of Charades,Snap Finger Click Ltd,Snap Finger Click Ltd,"Jan 12, 2021",Simulation,,,,"Board game, Party game",,,0,,,0,
Switch,Active Life: Outdoor Challenge,BANDAI NAMCO Entertainment America Inc.,h.a.n.d. Inc.,"Sep 03, 2021",Action,3rd-person (Other),,,"Mini-games, Party game",,,0,,[60.0],1,60.0
Switch,Active Neurons,Sometimes You,Usanik Std,"Apr 29, 2020","Educational, Puzzle",,Fixed / flip-screen,,,,,0,,,0,
Switch,Active Neurons 2,Sometimes You,Usanik Std,"Sep 16, 2020","Educational, Puzzle",,Fixed / flip-screen,,,,,0,,,0,
Switch,Active Neurons 3: Wonders of the World,Sometimes You,Usanik Std,"Feb 24, 2021","Educational, Puzzle",,Fixed / flip-screen,,,,,0,,[60.0],1,60.0
Switch,Active Soccer 2019,"Fox Software, The","Fox Software, The","Apr 19, 2019",Sports,Diagonal-down,2D scrolling,,,,,0,,"[80.0, 80.0]",2,80.0
Switch,Actraiser: Renaissance,"Square Enix, Inc.","Sonic Powered Co., Ltd., Square Enix Co., Ltd.","Sep 23, 2021","Action, Strategy","Diagonal-down, Side view",2D scrolling,,"Platform, RPG elements",,,0,,"[80.0, 70.0]",2,75.0
Switch,Actual Sunlight,WZO Games Inc.,WZO Games Inc.,"Jan 28, 2020",Adventure,Diagonal-down,2D scrolling,,,,,0,,,0,
Switch,Adabana Odd Tales,iMel Inc.,Liar-soft,"Dec 16, 2021",Adventure,1st-person,Fixed / flip-screen,Anime / Manga,Visual novel,,,0,,,0,
Switch,Adam's Venture: Origins,SOEDESCO B.V.,Vertigo Games B.V.,"May 29, 2020","Action, Puzzle",3rd-person (Other),Cinematic camera,,,,,0,,[20.0],1,20.0
Switch,A Dark Room,CIRCLE Entertainment Ltd.,Doublespeak Games,"Apr 12, 2019",Simulation,Text-based / Spreadsheet,Fixed / flip-screen,,,,,0,,[100.0],1,100.0
Switch,A Day Without Me,Silesia Games Sp. z o.o.,Gamecom Team Studio,"Mar 11, 2021",Adventure,Diagonal-down,,,Puzzle elements,,,0,,,0,
Switch,The Addams Family: Mansion Mayhem,Outright Games Ltd.,"PHL Collective, LLC","Sep 24, 2021",Action,Diagonal-down,2D scrolling,,Platform,,,0,,,0,
Switch,Adios,Mischief LLC,Mischief LLC,"Mar 17, 2022",Adventure,1st-person,,,Graphic adventure,,,0,,,0,
Switch,Adrenaline Rush: Miami Drive,Cool Small Games,Baltoro Games Sp. z o.o.,"Jul 12, 2019","Action, Racing / Driving","3rd-person (Other), Behind view",,,Arcade,,,0,,,0,
Switch,A Duel Hand Disaster: Trackher,"Ask An Enemy Studios, LLC","Ask An Enemy Studios, LLC","Jun 10, 2019",Action,Side view,"2D scrolling, Fixed / flip-screen",,"Arcade, Platform, Puzzle elements, Shooter",,,0,,"[70.0, 70.0]",2,70.0
Switch,Advanced Sorcerian,"G-mode Co., Ltd.",Nihon Falcom Corp.,"Feb 18, 2021",Role-playing (RPG),Side view,2D scrolling,Anime / Manga,Action RPG,,,0,,,0,
Switch,Adventure Academia: The Fractured Continent,Acquire Corp.,Acquire Corp.,"Sep 08, 2022","Role-playing (RPG), Strategy",Diagonal-down,,Anime / Manga,,,,0,,,0,
Switch,Adventure Field IV,Elushis Music & Gaming,Wathitdew Record,"Aug 22, 2021",Role-playing (RPG),"Diagonal-down, Top-down",2D scrolling,Anime / Manga,"Action RPG, Puzzle elements",,,0,,,0,
Switch,Adventure Llama,Orube Game Studio Ltda.,Orube Game Studio Ltda.,"Nov 02, 2020",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Switch,The Adventure of Ravi 'n' Navi,Mediascape Co. Ltd.,Hidetyo's Apps,"Nov 10, 2021",Action,3rd-person (Other),,,Puzzle elements,,,0,,,0,
Switch,The Adventure Pals,Massive Monster Ltd.,Armor Games Inc.,"Apr 03, 2018",Action,Side view,2D scrolling,,"Platform, Puzzle elements, RPG elements",,,0,,"[91.0, 85.0, 85.0, 80.0, 80.0, 70.0, 60.0]",7,78.71428571428571
Switch,Adventure Pinball Bundle,Super Powerup Games S.L.,,"Jan 17, 2020",Compilation,,,,,,,0,,,0,
Switch,The Adventures of 00 Dilly,Toplitz Productions GmbH,Caipirinha Games GmbH,"Feb 20, 2020",Action,3rd-person (Other),,,,,,0,,,0,
Switch,Adventures of Chris,Graffiti Games Ltd.,"Guin Entertainment, LLC","Oct 08, 2020",Action,Side view,2D scrolling,,"Platform, RPG elements",,,0,,"[70.0, 56.0, 40.0, 40.0]",4,51.5
Switch,The Adventures of Elena Temple: Definitive Edition,GrimTalin SRL,GrimTalin SRL,"Dec 24, 2019",Action,Side view,Fixed / flip-screen,,Platform,,,0,,,0,
Switch,The Adventures of Elena Temple,GrimTalin SRL,GrimTalin SRL,"May 15, 2018",Action,Side view,Fixed / flip-screen,,Platform,,,0,,"[70.0, 60.0]",2,65.0
